"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.MLE"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.1"	"w.hats.2"	"w.hats.3"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"stick"	3	-0.158892612019554	0.151275183423422	-0.346095065332246	0.340925752791902	-0.36288	0.18542	-0.86082	-0.27375	0.26632	0.23307	-3.72088	-0.129890111256925	-0.08133	-0.05629	-0.25206	0.25827	0.20322	2.39603	-4.77299	-0.118049098170429	-0.08469	-0.021	-0.24846	0.22152	0.2082	2.2026	-4.83038
"stick"	3	-0.361284923506901	0.106239429034758	-0.624455223858709	0.504904429435512	-0.66716	-0.72116	-0.48505	0.99064	0.0468	14.14399	-2.8512	-0.4924885475858	-0.50351	-0.54913	-0.42482	0.48024	0.34877	-1.92475	-7.48687	-0.49520622187549	-0.51353	-0.5537	-0.41838	0.84539	0.19022	2.92523	-9.32236
"stick"	3	-0.0501404878217727	0.0603517505805939	-0.40347064051735	0.1	-0.46043	-0.36744	-0.38254	-0.03271	0.0635	11.70212	-4.34396	-0.0571777037936524	-0.06227	-0.04534	-0.06392	0.31674	0.05165	13.35441	-4.25506	-0.0544307639561539	-0.05968	-0.04451	-0.0591	0.27838	0.05308	13.13589	-4.15451
"stick"	3	-0.269033839169424	0.18109677330358	-1.31380977765274	0.1	-0.8614	-1.4411	-1.63893	-0.12774	0.27171	0.07254	-14.11506	-0.374215684858109	-0.2552	-0.42213	-0.44532	0.76194	0.12484	6.29435	-2.62003	-0.277436398340421	-0.19381	-0.3045	-0.334	0.75007	0.12791	6.09979	-3.07753
"stick"	3	-0.111952105944511	0.22737760405289	-0.321583767244773	0.340671028424141	-0.34621	0.26179	-0.88034	-0.37206	0.30542	-0.86304	-5.64477	-0.108785084528031	0.02175	-0.03133	-0.31677	0.14422	0.24121	1.02516	-8.89835	-0.101425468242302	-0.04289	0.02089	-0.28228	0.13872	0.24198	0.99953	-9.69791
"stick"	3	-0.199636206403375	0.201042094558943	-1.20953989533678	0.1	-0.14438	-1.86925	-1.61499	0.13865	0.23091	1.37447	-3.54036	-0.265426974964157	-0.07287	-0.40293	-0.32048	0.60505	0.15636	4.49346	-2.40889	-0.213864539894493	-0.03468	-0.32919	-0.27772	0.56029	0.16498	4.06403	-2.75858
"stick"	3	-0.339179969916586	0.0798058866057545	-0.186806420415801	2.14910713290818	-0.19446	-0.17459	-0.19136	0.97227	0.06779	11.1796	-1.70684	-0.642139229660433	-0.65034	-0.66107	-0.61501	0.52217	0.2814	-0.20756	-8.11119	-0.462942743785866	-0.47814	-0.44123	-0.46946	0.94922	0.09174	8.75912	-1.39471
"stick"	3	-0.224753722338937	0.137031641905196	-0.592581488432978	0.371575094398361	-0.71602	-0.69115	-0.37058	0.99221	0.02963	17.80046	-3.61455	-0.301342990496478	-0.36178	-0.3539	-0.18835	0.63266	0.20349	2.38558	-10.66971	-0.335378895095146	-0.39786	-0.38889	-0.21939	0.86452	0.12358	6.37529	-11.5069
"stick"	3	-0.0756942028179765	0.159227023774292	-0.00878756067105998	3.25768921153391	0.02599	-0.03754	-0.01482	-0.05984	0.18884	2.98332	-9.3165	-0.0289254407694366	0.10608	-0.10425	-0.08861	-0.10018	0.1924	2.83391	-6.28885	-0.0289307453112567	0.08767	-0.11823	-0.05623	-0.06131	0.18897	2.97777	-8.36802
"stick"	3	-0.11431543037761	0.107181951636449	-0.570350138067862	0.224566906516629	-0.80264	-0.31831	-0.59011	0.92848	0.05335	13.09525	-1.76258	-0.236278852218803	-0.27864	-0.17298	-0.25722	0.61118	0.1244	6.32247	-4.71613	-0.18878688243679	-0.23746	-0.12481	-0.20409	0.81838	0.08502	9.36719	-2.09774
"stick"	3	-0.0570467374520376	0.14105746417772	-0.00394960062564143	7.34875520712667	0.01115	-0.01773	-0.00527	0.41256	0.0798	9.87453	-4.01567	-0.0262475758408918	0.09488	-0.12984	-0.04378	0.40696	0.08018	9.8366	-3.90905	-0.0287515018386694	0.08323	-0.1302	-0.03929	0.4125	0.0798	9.87412	-3.99785
"stick"	3	-0.227151983277872	0.0423792876536027	-0.0542553733819953	4.6692341939584	-0.0531	-0.05429	-0.05538	0.97457	0.03386	16.73189	-2.96528	-0.372730812230047	-0.35826	-0.37081	-0.38912	0.71724	0.11292	7.09692	-7.86031	-0.264422550858019	-0.25804	-0.26433	-0.2709	0.97204	0.03551	16.35279	-2.9062
"stick"	3	-0.196304998151027	0.0113330746535212	-0.165486710197435	1.20162815174659	-0.16361	-0.16711	-0.16575	0.99744	0.00938	27.00062	-1.80643	-0.299188336612451	-0.29872	-0.30192	-0.29692	0.75404	0.09191	8.74417	-9.33322	-0.226393696774143	-0.22458	-0.22864	-0.22596	0.97719	0.02799	18.25538	-7.1644
"stick"	3	-0.239887127187103	0.0910131416167133	-0.969573318279312	0.15306119357996	-1.2479	-0.8161	-0.84472	0.98018	0.04283	14.8535	-0.98221	-0.198386586718387	-0.24705	-0.17592	-0.17219	0.42723	0.23023	1.39799	-6.92538	-0.291053039771545	-0.35074	-0.26674	-0.25568	0.74864	0.15252	4.69237	-6.53746
"stick"	3	-0.231777593435254	0.128499460639432	-0.0749344794313614	3.14188964878028	-0.07891	-0.06108	-0.08481	0.92721	0.0578	12.45495	-2.69626	-0.338549401964907	-0.36989	-0.28365	-0.3621	0.72523	0.11229	7.14153	-4.47581	-0.249594460164528	-0.26509	-0.20374	-0.27995	0.9229	0.05949	12.22457	-2.64807
"stick"	3	-0.302608548826538	0.0193880358128808	-0.324302799952312	0.927386760139541	-0.3292	-0.31429	-0.32942	0.99965	0.00634	30.14101	-0.90159	-0.378384063209916	-0.38386	-0.36731	-0.38398	0.62303	0.20749	2.22975	-8.45579	-0.385349246798463	-0.39085	-0.3742	-0.391	0.93912	0.08338	9.52313	-14.53785
"stick"	3	-0.424364797654562	0.234582534874789	-0.0705545285201594	7.72036161665613	-0.04293	-0.10386	-0.06487	0.85712	0.181	3.32244	-0.54994	-0.381081338150017	-0.34168	-0.34752	-0.45404	-0.61597	0.60872	-6.38034	-2.00039	-0.576324075668588	-0.3564	-0.83977	-0.5328	0.85354	0.18326	3.2235	-0.19098
"stick"	3	-0.181959992810152	0.0125343850231729	-0.20308849627036	0.882820183266782	-0.1882	-0.20467	-0.2164	0.99688	0.00984	26.62152	-3.83417	-0.269006132985644	-0.25755	-0.26851	-0.28097	0.7753	0.08343	9.51817	-10.21725	-0.209894590693964	-0.19684	-0.21066	-0.22219	0.96856	0.03121	17.38448	-8.82622
"stick"	3	-0.115541178628337	0.248018055164721	-0.987779549453717	0.1	-1.04824	-0.47871	-1.43638	0.18228	0.16962	3.84188	-4.84591	-0.203744674606138	-0.26349	-0.10265	-0.24509	0.66243	0.10898	7.38086	-3.20998	-0.173859958588525	-0.21092	-0.08897	-0.22169	0.63327	0.11359	7.04947	-2.98768
"stick"	3	-0.214695484738331	0.0735295473132282	-0.222144542523131	1.09236318820066	-0.23272	-0.27898	-0.15473	0.98404	0.03271	17.01003	-1.11696	-0.436152857102784	-0.4494	-0.50777	-0.35129	0.50275	0.18256	3.25383	-11.44268	-0.286191711305577	-0.29802	-0.35549	-0.20506	0.95522	0.05478	12.88334	-2.30213
"stick"	3	-0.107646451261826	0.0811542571755126	-0.811395995234203	0.106803437639513	-1.04143	-0.25397	-1.13879	0.84957	0.06146	11.96375	-1.43208	-0.181575891071347	-0.22078	-0.0938	-0.23015	0.53993	0.10748	7.49218	-1.34047	-0.148897437116673	-0.18711	-0.06177	-0.19782	0.72208	0.08354	9.50839	-0.96185
"stick"	3	-0.110787687450647	0.232325217511971	-0.313423757441123	0.189778256367075	-0.3879	-0.55574	0.00338	-0.28105	0.18028	3.35441	-4.46785	-0.0834255741694052	-0.08234	-0.12192	-0.04602	-0.00108	0.15937	4.34081	-5.57032	-0.0759224337703916	-0.0775	-0.11631	-0.03395	-0.04379	0.16273	4.1737	-5.56245
"stick"	3	-0.0795390527346171	0.0449756981688552	-0.555333626584454	0.114146043205082	-0.02507	-1.19612	-0.44481	0.9142	0.03189	17.21101	-0.9345	-0.0878269241741115	-0.02376	-0.1596	-0.08012	0.78273	0.05075	13.4945	-2.17933	-0.0820673328787971	-0.01878	-0.15476	-0.07266	0.82691	0.0453	14.40382	-1.72275
"stick"	3	-0.119464666198473	0.125484143325593	-0.0667759673619923	1.86490258974628	-0.01506	0.00949	-0.19476	0.75462	0.11179	7.17728	-0.43983	-0.139472225523254	-0.06025	-0.01178	-0.34639	0.69656	0.12432	6.32791	-0.90007	-0.126539937629417	-0.0352	0.01123	-0.35566	0.75036	0.11276	7.10851	-0.61873
"stick"	3	-0.477510627079755	0.0305802471702918	-0.534545643824638	0.869909970421625	-0.54545	-0.54494	-0.51325	0.99941	0.01599	22.73359	-2.72541	-0.21884988863925	-0.23119	-0.22226	-0.2031	-0.97759	0.92208	-9.70255	-5.4523	-0.690064214761611	-0.69779	-0.70188	-0.67053	0.87672	0.23022	1.39818	-16.7573
"stick"	3	-0.0911695581977255	0.168612857873086	-0.172351523561648	0.732349195692456	-0.45443	-0.02929	-0.03334	0.50585	0.17223	3.71966	-0.96213	-0.173197583951704	-0.32851	-0.09851	-0.09257	0.28304	0.20746	2.23096	-1.52667	-0.139291743102219	-0.3209	-0.04969	-0.04728	0.46637	0.17898	3.41219	-1.32648
"stick"	3	-0.0800726192304864	0.233679903030861	-0.185846524557885	0.100131424641759	-0.25832	0.16144	-0.46066	-0.86008	0.14323	5.19478	-5.13125	-0.0262226210642658	-0.0659	0.06214	-0.0749	-0.64807	0.13482	5.67883	-6.10297	-0.0252225880954833	-0.05648	0.04923	-0.06841	-0.65483	0.1351	5.66246	-5.94867
"stick"	3	-0.0898351469542831	0.138366300845519	-0.691867148546836	0.1	-0.57143	-0.90912	-0.59505	-0.40798	0.16327	4.14749	-6.75447	-0.137360108134685	-0.10407	-0.198	-0.11001	-0.00594	0.138	5.49244	-3.84853	-0.120289880870593	-0.09345	-0.17092	-0.0965	-0.06372	0.14191	5.26904	-4.4797
"stick"	3	-0.484608068445232	0.244116420275532	-0.797222610624386	0.57180136174479	-0.54157	-0.9464	-0.90369	0.90308	0.25506	0.57849	-1.07918	-0.406475872879851	-0.17517	-0.35961	-0.68465	-0.36052	0.95563	-9.98844	-3.75263	-0.812348531190547	-0.62927	-0.93766	-0.87012	0.7318	0.4243	-3.49293	-2.29673
"stick"	3	-0.230233884707559	0.00307610904565081	-0.241123199344584	0.945710389814902	-0.24063	-0.24258	-0.24015	0.99998	0.00097	45.12144	-2.7505	-0.417096688983544	-0.41624	-0.41883	-0.41622	0.45885	0.17206	3.72796	-11.08135	-0.274674354946421	-0.27404	-0.27629	-0.2737	0.96223	0.04545	14.37699	-24.46051
"stick"	3	-0.335442702146247	0.139099298859946	-0.333456009663328	1.09834384622308	-0.42878	-0.20921	-0.36238	0.99499	0.03024	17.63635	-1.46201	-0.363708316194969	-0.39914	-0.34863	-0.34336	0.25252	0.36941	-2.38475	-7.09822	-0.467620159937236	-0.58264	-0.311	-0.50922	0.93899	0.10554	7.63798	-7.93202
"stick"	3	-0.224274122202769	0.115685129305348	-0.225401283094985	0.969755349499556	-0.1583	-0.17595	-0.34196	0.89537	0.08446	9.42032	-3.75841	-0.359313924088623	-0.34128	-0.26526	-0.4714	0.5714	0.17094	3.77998	-5.25833	-0.257008635254903	-0.20276	-0.19412	-0.37415	0.86686	0.09527	8.45653	-3.50052
"stick"	3	-0.492400256008841	0.0603884042939171	-0.510558092577269	0.950164709349925	-0.55973	-0.51233	-0.45962	0.99692	0.03721	15.97879	-2.1805	-0.226036441513685	-0.26862	-0.2252	-0.1843	-0.98401	0.94446	-9.89441	-5.14163	-0.706884068535784	-0.75509	-0.70896	-0.65659	0.88275	0.2296	1.41983	-11.3573
"stick"	3	-0.0648466777522117	0.18846641574055	-0.591450091080486	0.1	-0.12261	-1.21138	-0.44036	-0.62688	0.1013	7.9657	-5.82213	-0.082464907878104	0.00247	-0.18518	-0.06469	0.00124	0.07937	9.9173	-7.79784	-0.079447434134593	-0.0022	-0.17443	-0.06171	-0.06745	0.08206	9.65125	-7.2534
"stick"	3	-0.357090880046599	0.158619125955738	-0.260263402857899	1.28531037943354	-0.28962	-0.26086	-0.23031	0.9658	0.06491	11.52663	-1.16043	-0.421662177118499	-0.46781	-0.41196	-0.38522	0.58355	0.2265	1.52867	-5.92551	-0.410143104063433	-0.45702	-0.4053	-0.36811	0.92291	0.09745	8.27605	-2.691
"stick"	3	-0.077249539969489	0.0313144993269816	-0.489061289581669	0.137444837687815	-0.62398	-0.58941	-0.2538	0.9014	0.03227	17.11769	-1.98554	-0.102987468610992	-0.11686	-0.11551	-0.0766	0.72068	0.05431	12.95267	-3.36286	-0.0940277203133368	-0.1091	-0.10694	-0.06604	0.79177	0.04689	14.12755	-2.23588
"stick"	3	-0.190478432364762	0.105764367093798	-0.298694854785657	0.633339110285424	-0.20359	-0.37151	-0.32099	0.92444	0.05747	12.5	-0.61333	-0.340462375075161	-0.26658	-0.38875	-0.36606	0.48709	0.14974	4.83946	-3.07175	-0.238723177129711	-0.16751	-0.28977	-0.25889	0.87485	0.07397	10.48169	-1.41124
"stick"	3	-0.276982740033418	0.182257995300461	-0.117337060690957	2.54375432658523	-0.09634	-0.10345	-0.15222	0.77615	0.14626	5.02757	-2.36984	-0.317270863426907	-0.26419	-0.27954	-0.40808	0.58058	0.2002	2.51592	-3.35809	-0.327581566593864	-0.27589	-0.29551	-0.41134	0.76716	0.14917	4.86998	-1.83457
"stick"	3	-0.396126421832014	0.205264120711945	-0.232847455206512	1.89280842400155	-0.29898	-0.19618	-0.20338	0.92364	0.13317	5.77771	-3.29039	-0.415568795701662	-0.4478	-0.25552	-0.54338	0.12434	0.45096	-3.98055	-5.47756	-0.527351076876655	-0.665	-0.46948	-0.44758	0.89007	0.15978	4.32006	-2.71649
"stick"	3	-0.143058124464005	0.0474715911550447	-0.184027368842384	0.795609781040648	-0.17618	-0.24046	-0.13545	0.93495	0.03748	15.91907	-1.99042	-0.202601244046069	-0.20526	-0.24911	-0.15343	0.80464	0.06496	11.52036	-2.97449	-0.168786931124765	-0.16595	-0.21551	-0.1249	0.91308	0.04333	14.75973	-1.66075
"stick"	3	-0.132673347508535	0.144994736474473	-0.75600419068561	0.135301836032793	-1.57877	-0.84592	0.15668	0.9086	0.06379	11.66583	-1.33021	-0.170359001518082	-0.29848	-0.24451	0.03191	0.65209	0.12446	6.31881	-2.93378	-0.145754774360684	-0.2693	-0.20136	0.0334	0.79359	0.09586	8.40712	-2.26791
"stick"	3	-0.299686284305062	0.165109609428328	-0.493568748703032	0.54356356994672	-0.49434	-0.41957	-0.5668	0.94641	0.0897	8.93856	-2.04824	-0.387906394714564	-0.41428	-0.33296	-0.41648	0.61239	0.24125	1.02372	-10.36284	-0.385046057012142	-0.40719	-0.33052	-0.41743	0.84272	0.15368	4.63158	-3.22404
"stick"	3	-0.0567174365743995	0.0729694095207378	-0.273051876892329	0.249795198063218	-0.33453	-0.26766	-0.21697	0.65013	0.06145	11.96426	-2.40799	-0.0944464737346915	-0.10365	-0.0855	-0.09418	0.53124	0.07113	10.79422	-1.32976	-0.0860843583892551	-0.09696	-0.07906	-0.08223	0.58972	0.06655	11.32719	-1.64705
"stick"	3	-0.343752198666334	0.0818792360369116	-0.194985288699671	1.90130176272362	-0.20261	-0.1643	-0.21804	0.98162	0.0516	13.36297	-0.84963	-0.556499787070241	-0.58282	-0.46924	-0.61744	0.62833	0.23201	1.33643	-10.30746	-0.429545965860487	-0.44459	-0.36567	-0.47838	0.95745	0.0785	10.00584	-1.19235
"stick"	3	-0.224248849926516	0.0863235488650389	-0.278192681440965	0.84807216245885	-0.27915	-0.26778	-0.28765	0.88963	0.08356	9.5059	-0.57473	-0.640320424978865	-0.64627	-0.64061	-0.63408	-1.1422	0.36814	-2.35707	-2.93777	-0.29555778465272	-0.29916	-0.28871	-0.2988	0.84147	0.10015	8.05747	-0.96817
"stick"	3	-0.39044085862115	0.0902908240677789	-0.246895358351429	1.69818088971012	-0.26033	-0.21319	-0.26717	0.96502	0.07865	9.9902	-0.21535	-0.586073832978072	-0.61395	-0.50363	-0.64064	0.45243	0.31119	-1.01258	-4.64441	-0.510057234588733	-0.53368	-0.44711	-0.54938	0.92456	0.11551	6.916	-2.32636
"stick"	3	-0.357986587297637	0.000796814623754472	-0.358515874147835	0.997801898159092	-0.35872	-0.35831	-0.35852	1	0.00065	48.33126	-0.74023	-0.524530775356189	-0.52499	-0.52426	-0.52434	0.5523	0.28048	-0.1814	-7.57641	-0.469495579837002	-0.46978	-0.46926	-0.46944	0.92991	0.11098	7.23595	-29.55362
"stick"	3	-0.127321704337373	0.205998806282878	-0.299523826806071	0.153892760959273	0.04801	-0.143	-0.80358	0.22046	0.0836	9.50243	-5.18166	-0.0604051727739666	0.00537	-0.04528	-0.1413	0.2791	0.08039	9.81522	-5.57754	-0.0569274777695763	0.00599	-0.04047	-0.13631	0.27701	0.08051	9.80363	-5.53411
"stick"	3	-0.333065257454291	0.211364917689934	-1.68959007530971	0.1	-1.6613	-2.63531	-0.77216	-0.14314	0.34156	-1.75762	-6.1285	-0.425618141586185	-0.47734	-0.74559	-0.05392	0.64591	0.19009	2.93035	-2.56583	-0.401116664931865	-0.40279	-0.63873	-0.16183	0.86604	0.11692	6.81829	-1.82493
"stick"	3	-0.305297083454207	0.152273142593913	-0.0434005417380024	7.55530403641844	-0.0459	-0.04352	-0.04078	0.95071	0.06253	11.82585	-2.35741	-0.760594933703255	-0.78144	-0.77333	-0.72702	-0.77662	0.37539	-2.5131	-9.68682	-0.339244948169111	-0.35934	-0.34118	-0.31722	0.94913	0.06352	11.69998	-2.28614
"stick"	3	-0.496726626355667	0.147267952503171	-0.613587136558452	0.763857688918307	-0.65605	-0.74709	-0.43762	0.96929	0.12856	6.05914	-2.94744	-0.197967491415526	-0.24511	-0.26039	-0.08841	-0.87695	1.00506	-10.39191	-5.46098	-0.725011762187444	-0.73896	-0.83671	-0.59936	0.82978	0.30267	-0.7907	-6.80561
"stick"	3	-0.18654860398965	0.0703485045814887	-0.200146288472484	1.0120948567795	-0.05418	-0.29075	-0.2555	0.90168	0.0711	10.79745	-1.04421	-0.327218659400271	-0.17003	-0.42164	-0.38999	0.58176	0.14665	5.00604	-2.15871	-0.233852308868936	-0.07487	-0.33164	-0.29505	0.88002	0.07855	10.00107	-0.91793
"stick"	3	-0.122238238377031	0.0782854724675417	-0.806491273544567	0.1	-0.83965	-0.81184	-0.76799	0.64745	0.06488	11.53011	-8.98795	-0.156556126757578	-0.15671	-0.16569	-0.14727	0.93536	0.02778	18.31523	-3.25374	-0.137397598533815	-0.13891	-0.1439	-0.12938	0.96571	0.02023	20.85165	-2.86783
"stick"	3	-0.447567166166846	0.174897412711289	-0.2817231953704	1.92298018246454	-0.27816	-0.30674	-0.26027	0.96346	0.11467	6.97406	-4.57525	-0.264018949986048	-0.19471	-0.33509	-0.26226	-1.05296	0.85952	-9.1405	-4.522	-0.672759351615268	-0.68323	-0.71692	-0.61812	0.91608	0.17378	3.64831	-5.02953
"stick"	3	-0.139226596115623	0.136311624548398	-0.384550410995541	0.265465765809087	-0.05333	-0.77167	-0.32866	0.57713	0.16243	4.1884	-2.62025	-0.222476857922981	-0.12245	-0.30351	-0.24148	0.0518	0.24323	0.9584	-3.02062	-0.159052260372431	-0.05775	-0.25066	-0.16875	0.41998	0.19024	2.92443	-2.85582
"stick"	3	-0.315121454850305	0.0589415309950709	-0.0853588054194635	4.32784841579541	-0.07638	-0.09865	-0.08104	0.99307	0.02637	18.73245	-6.24985	-0.444225188042038	-0.4131	-0.50056	-0.41902	0.70052	0.17335	3.66796	-7.23065	-0.395034794950294	-0.35644	-0.45386	-0.3748	0.98712	0.03595	16.25326	-6.06458
"stick"	3	-0.451507399207912	0.0684585278504528	-0.611537156708117	0.675047278618047	-0.60942	-0.60221	-0.62298	0.98903	0.06744	11.22055	-0.78491	-0.155896056613303	-0.15508	-0.14223	-0.17038	-1.02404	0.91617	-9.65112	-7.12473	-0.64161021614278	-0.63978	-0.64331	-0.64174	0.84571	0.25295	0.64485	-6.0462
"stick"	3	-0.372967851383146	0.0680523938499391	-0.513295107850119	0.674678102142407	-0.45807	-0.60259	-0.47923	0.96413	0.09487	8.49068	-1.65302	-0.630911551702299	-0.56207	-0.65621	-0.67445	0.43956	0.37499	-2.50461	-9.27345	-0.50257455941507	-0.45643	-0.55481	-0.49648	0.85399	0.1914	2.87547	-3.47951
"stick"	3	-0.457122367096599	0.0434783543460071	-0.502641938412239	0.873883839390835	-0.48147	-0.49658	-0.52987	0.993	0.05083	13.48306	-1.80889	-0.191727689095781	-0.18362	-0.17065	-0.22091	-1.02024	0.8632	-9.17459	-6.15503	-0.636564121454883	-0.61279	-0.64102	-0.65588	0.88123	0.20929	2.16061	-8.34889
"stick"	3	-0.457864890981	0.211985168978572	-0.346730901173922	1.43144861236898	-0.52188	-0.28855	-0.22976	0.96681	0.10801	7.45281	-1.59551	-0.379935578136931	-0.47607	-0.40654	-0.25719	-0.28684	0.67258	-7.17843	-3.24202	-0.639250322519971	-0.91808	-0.53478	-0.46489	0.91079	0.17709	3.49742	-3.30426
"stick"	3	-0.4259859042475	0.239886526018381	-0.30942581237003	1.33312498729094	-0.35355	-0.29978	-0.27495	0.88222	0.15644	4.489	-0.70306	-0.569308901694997	-0.59033	-0.56783	-0.54976	0.34989	0.36754	-2.3442	-3.67269	-0.528880798047446	-0.58692	-0.51545	-0.48427	0.82728	0.18945	2.95759	-0.95654
"stick"	3	-0.497966410522349	0.140656703675631	-0.525302422376533	0.936852037569112	-0.50348	-0.60258	-0.46985	0.99065	0.06756	11.20667	-1.79373	-0.216367791998494	-0.17859	-0.27849	-0.19202	-0.99085	0.98591	-10.23798	-5.18061	-0.722493255606967	-0.71447	-0.79828	-0.65474	0.8739	0.24813	0.79883	-7.66269
"stick"	3	-0.0998749070684425	0.243829700164497	-0.0101990385151718	2.49428764268568	0.00342	0.02528	-0.05929	0.32151	0.15409	4.61	-3.72919	-0.0311553461508782	-0.00506	0.04232	-0.13072	0.30001	0.15652	4.48526	-3.08635	-0.0269538759436873	0.00355	0.05688	-0.14129	0.31924	0.15435	4.59663	-3.49446
"stick"	3	-0.274022705294192	0.10881083732238	-0.325712398123658	0.888736099598392	-0.26103	-0.30415	-0.41196	0.98571	0.03909	15.58371	-0.99173	-0.343866124737428	-0.28073	-0.32854	-0.42233	0.60264	0.2061	2.2838	-6.71388	-0.37031274980878	-0.30591	-0.35258	-0.45245	0.92816	0.08763	9.12569	-4.9078
"stick"	3	-0.16390940528363	0.230191645387094	-0.953540559077728	0.1	-0.70933	-1.35481	-0.79648	-0.74598	0.2037	2.37752	-12.24125	-0.2385671806138	-0.19365	-0.30015	-0.2219	-0.00413	0.15447	4.59031	-3.00947	-0.185614944896288	-0.14274	-0.24857	-0.16554	-0.1025	0.16186	4.21646	-4.11571
"stick"	3	-0.483085659181233	0.0848880558041856	-0.468322688658253	1.06722562710655	-0.526	-0.48496	-0.39401	0.98565	0.07888	9.96698	-1.98705	-0.258659313895187	-0.34087	-0.24687	-0.18824	-0.91239	0.91055	-9.60184	-4.64786	-0.708906342921421	-0.76689	-0.73658	-0.62325	0.88493	0.22336	1.64034	-7.62978
"stick"	3	-0.153994425095152	0.151079141243827	-0.314695830217018	0.4732101212769	-0.63997	-0.33326	0.02914	0.74353	0.11844	6.71524	-1.50169	-0.205361757840154	-0.40568	-0.2377	0.0273	0.63655	0.14099	5.32081	-1.54522	-0.175576611036079	-0.35749	-0.19328	0.02404	0.71803	0.12419	6.33617	-1.38013
"stick"	3	-0.371860004973132	0.173661984794308	-0.441145109049813	0.789216629731209	-0.5532	-0.46813	-0.3021	0.91745	0.13824	5.47872	-5.4143	-0.530044811308883	-0.60877	-0.47458	-0.50678	0.49371	0.34236	-1.77632	-6.8368	-0.481347620530862	-0.56881	-0.48434	-0.39089	0.82561	0.20093	2.48694	-5.42709
"stick"	3	-0.0727494944934733	0.0394437139621004	-0.500209513129965	0.1	-0.38299	-0.61834	-0.4993	-0.2156	0.05955	12.21582	-6.14852	-0.0767619360483429	-0.06327	-0.09377	-0.07325	0.2933	0.04541	14.38535	-2.70472	-0.0718389714974265	-0.05821	-0.08817	-0.06914	0.23585	0.04722	14.07272	-3.18089
"stick"	3	-0.320853128482122	0.0464465415570885	-0.286507069302728	1.13586451926721	-0.29394	-0.29632	-0.26926	0.99749	0.01779	21.88088	-1.72265	-0.427452626148972	-0.43168	-0.44128	-0.40939	0.64361	0.21211	2.05357	-9.03381	-0.40486185745879	-0.41192	-0.41814	-0.38453	0.94849	0.08064	9.79042	-8.64089
"stick"	3	-0.0990691294660792	0.116469655418769	-0.802923938943225	0.163434026115463	-1.51489	-1.12823	0.23435	0.31061	0.18007	3.36372	-5.30609	-0.20528849878576	-0.32755	-0.28352	-0.0048	0.6031	0.13663	5.57227	-0.95721	-0.166422505812194	-0.29273	-0.23995	0.03342	0.69205	0.12035	6.58717	-1.32623
"stick"	3	-0.0743763470905833	0.186917310697027	-0.222854809626893	0.362011985657171	-0.99184	0.18448	0.13879	0.09632	0.17349	3.66149	-7.48854	-0.0446194673717374	-0.18829	0.04642	0.00801	0.41332	0.13979	5.38949	-5.93979	-0.0478728555667778	-0.2083	0.04756	0.01712	0.4027	0.14105	5.31769	-6.15919
"stick"	3	-0.146449452231172	0.15188150270842	-0.896439191978915	0.1	-0.7979	-1.034	-0.85742	-0.2332	0.12521	6.27044	-8.74102	-0.184532738873222	-0.14857	-0.22564	-0.17938	0.83745	0.04546	14.37592	-2.83937	-0.159119567621982	-0.13254	-0.19189	-0.15293	0.74074	0.05741	12.50855	-3.32618
