"model"	"n.muts"	"coes"	"sigma"	"u.mean"	"d.hat.MLE"	"u.hats.1"	"u.hats.2"	"u.hats.3"	"u.hats.4"	"u.hats.5"	"R2.stick"	"sig.stick"	"lnL.stick"	"P.stick"	"s.mean"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"s.hats.4"	"s.hats.5"	"R2.mult"	"sig.mult"	"lnL.mult"	"P.mult"	"w.mean"	"w.hats.1"	"w.hats.2"	"w.hats.3"	"w.hats.4"	"w.hats.5"	"R2.add"	"sig.add"	"lnL.add"	"P.add"
"add"	5	-0.294289530673996	0.079020046221558	-0.608407160080285	0.1	-0.53897	-0.56968	-0.61947	-0.60084	-0.71307	-1.61391	0.48019	-20.93152	-33.19998	-0.331670566286483	-0.26819	-0.38911	-0.32885	-0.33116	-0.34104	0.53095	0.20341	6.55493	-5.10669	-0.274873085345985	-0.24406	-0.26717	-0.26167	-0.28369	-0.31777	0.91846	0.08481	34.54792	-5.95035
"add"	5	-0.251029035798274	0.193764865049161	-0.150302046759123	1.51964801696435	-0.13206	-0.12783	-0.2193	-0.1531	-0.11923	0.79333	0.17051	12.20097	-16.62956	-0.361308969164702	-0.3	-0.29644	-0.43278	-0.33784	-0.43948	0.54909	0.25185	-0.28096	-7.69588	-0.293174334599403	-0.25613	-0.25153	-0.41728	-0.28633	-0.2546	0.74215	0.19045	8.66131	-8.56847
"add"	5	-0.195001763396431	0.0340962174814194	-0.035883667160736	5.21477336306608	-0.03376	-0.03508	-0.03562	-0.03732	-0.03763	0.9821	0.02906	68.81829	-3.22156	-0.311055647501839	-0.29839	-0.3082	-0.30771	-0.3217	-0.31928	0.70336	0.11832	23.89472	-32.3307	-0.200141356308368	-0.18869	-0.19605	-0.19857	-0.208	-0.2094	0.97599	0.03366	64.12091	-2.37421
"add"	5	-0.168691688613035	0.0344977859640494	-0.516826437635803	0.1	-0.51776	-0.45111	-0.55231	-0.55885	-0.5041	-0.60487	0.22989	2.63878	-39.88373	-0.274549842959354	-0.26995	-0.25279	-0.28955	-0.29007	-0.2704	0.62741	0.11077	26.00384	-34.68863	-0.170109282664134	-0.16789	-0.15328	-0.18076	-0.18077	-0.16783	0.97936	0.02607	72.29671	-2.99877
"add"	5	-0.33879369085189	0.0541399302892387	-0.667111302651945	0.1	-0.69383	-0.69669	-0.60346	-0.63069	-0.71089	-1.55739	0.57734	-26.8277	-31.32168	-0.516467196449721	-0.50772	-0.61807	-0.50468	-0.4281	-0.52376	0.52235	0.24951	0.01806	-3.68199	-0.339840282989778	-0.34767	-0.34251	-0.32028	-0.33754	-0.3512	0.98615	0.04248	56.67044	-5.52346
"add"	5	-0.105761726375204	0.0437496740487404	-0.0247285079663783	4.1895152662029	-0.02436	-0.02763	-0.0272	-0.02576	-0.01868	0.8788	0.04287	56.37836	-5.10498	-0.140204125251539	-0.14124	-0.14949	-0.15494	-0.14809	-0.10726	0.75157	0.06138	44.89499	-4.37418	-0.108598916035323	-0.10729	-0.12056	-0.1195	-0.11339	-0.08226	0.87588	0.04339	55.99805	-4.44262
"add"	5	-0.461200172523968	0.0108252024510875	-0.734281190169424	0.1	-0.7296	-0.72257	-0.73304	-0.74573	-0.74046	-2.01448	0.8453	-39.02801	-26.49595	-0.423173226958605	-0.42129	-0.41898	-0.41694	-0.42935	-0.42931	-0.47299	0.59089	-27.56992	-3.67859	-0.460825751414303	-0.4591	-0.45845	-0.4592	-0.46488	-0.46249	0.99946	0.01134	98.92806	-3.95687
"add"	5	-0.219161050103139	0.233922993007582	-0.445364207828935	0.1	-0.51066	-0.61553	-0.52162	-0.35395	-0.22505	-2.72203	0.45065	-18.90026	-41.84842	-0.278441967472462	-0.28231	-0.40667	-0.35938	-0.29219	-0.05166	0.40108	0.18078	10.33	-20.82006	-0.148740764105095	-0.16002	-0.20598	-0.18681	-0.1342	-0.0567	-0.32184	0.26856	-2.33642	-28.50868
"add"	5	-0.241591482213698	0.0598105294047855	-0.552337201619772	0.1	-0.55206	-0.59131	-0.61438	-0.43909	-0.56485	-1.65306	0.38835	-14.13858	-27.17735	-0.432929033869245	-0.37895	-0.46965	-0.4289	-0.4359	-0.45124	0.51746	0.16562	13.13187	-21.55463	-0.225282613695282	-0.22033	-0.24616	-0.24074	-0.1849	-0.23429	0.9129	0.07036	40.52397	-3.62778
"add"	5	-0.307769801886752	0.175847210688516	-0.616089180743354	0.1	-0.58342	-0.65706	-0.47882	-0.66059	-0.70056	-1.37128	0.52148	-23.57103	-22.03157	-0.317168395357526	-0.32104	-0.27803	-0.30502	-0.25226	-0.42949	0.29508	0.28432	-4.16146	-11.24539	-0.296242273989041	-0.27053	-0.3101	-0.22407	-0.34428	-0.33223	0.83692	0.13675	19.2602	-3.55335
"add"	5	-0.235538127587643	0.145855436217971	-0.558789195793839	0.1	-0.56528	-0.54665	-0.73558	-0.39305	-0.55339	-1.30528	0.42232	-16.82215	-23.60129	-0.270970411702658	-0.36443	-0.31845	-0.43175	0.01764	-0.25787	0.45937	0.20452	6.38129	-8.84668	-0.227898522706745	-0.25836	-0.26346	-0.26768	-0.14458	-0.20541	0.69854	0.15272	15.7271	-10.84863
"add"	5	-0.15112817347981	0.0700406711548567	-0.461086718299061	0.1	-0.4809	-0.48978	-0.536	-0.384	-0.41475	-0.71815	0.21022	5.50116	-25.7187	-0.220000897670912	-0.2321	-0.23251	-0.24249	-0.17035	-0.22255	0.6018	0.1012	28.89409	-6.52132	-0.143246834153526	-0.1498	-0.15254	-0.16197	-0.11249	-0.13944	0.85152	0.0618	44.67746	-3.07772
"add"	5	-0.365827989205718	0.0882712790044025	-0.708043561004374	0.1	-0.78424	-0.76007	-0.58136	-0.64496	-0.76958	-1.28012	0.63215	-29.73013	-29.34111	-0.353108460309546	-0.43784	-0.27374	-0.3751	-0.42681	-0.25205	-0.04103	0.42714	-17.18575	-4.63419	-0.384290200581213	-0.42641	-0.40494	-0.33656	-0.34392	-0.40963	0.96699	0.07606	38.03333	-3.26873
"add"	5	-0.250553099496756	0.155578632547986	-0.569053826307677	0.1	-0.61075	-0.69266	-0.6325	-0.51693	-0.39242	-1.49139	0.47462	-20.55864	-23.59629	-0.34489768912332	-0.39576	-0.39265	-0.32891	-0.30561	-0.30155	0.5349	0.20507	6.29482	-4.72654	-0.257229834342516	-0.27513	-0.29427	-0.29714	-0.23425	-0.18536	0.76512	0.14573	17.22545	-3.74409
"add"	5	-0.236747811082751	0.0083032856346108	-0.590129167882321	0.1	-0.59161	-0.58917	-0.58907	-0.59708	-0.58371	-0.99021	0.35449	-11.21947	-37.61225	-0.513845861370389	-0.51507	-0.51622	-0.5159	-0.51027	-0.51176	0.1688	0.22909	2.75055	-26.55722	-0.237111846917875	-0.23779	-0.23738	-0.23667	-0.23898	-0.23474	0.99898	0.00801	110.04773	-4.19377
"add"	5	-0.322357696655672	0.0958435736247338	-0.0797587950246415	3.68940049902703	-0.08615	-0.07551	-0.07744	-0.08119	-0.07851	0.93212	0.09993	29.29768	-8.83379	-0.422839192030462	-0.54763	-0.45111	-0.20489	-0.43372	-0.47685	0.51891	0.26604	-2.03438	-3.61509	-0.339440286650707	-0.36357	-0.32319	-0.33297	-0.34547	-0.332	0.90924	0.11555	24.65082	-4.55175
"add"	5	-0.103290908120107	0.244263971515466	-0.100029147213424	0.475942218405011	-0.14943	-0.07769	-0.09195	0.05672	-0.2378	-0.16856	0.2891	-4.69496	-39.12351	-0.114358345422976	-0.1814	-0.10108	-0.03513	-0.04604	-0.20814	0.05349	0.26019	-1.32294	-31.48348	-0.0586524935579699	-0.09924	-0.04353	-0.01801	-0.0012	-0.13128	-0.0751	0.2773	-3.36113	-33.55332
"add"	5	-0.33080214925576	0.0356315883691423	-0.671912054696913	0.1	-0.64023	-0.68733	-0.71464	-0.63828	-0.67908	-1.37743	0.5487	-25.19945	-34.24348	-0.462964805410723	-0.47683	-0.60342	-0.46877	-0.44688	-0.31893	0.53381	0.24297	0.86755	-6.53293	-0.333474849622928	-0.32173	-0.33257	-0.3491	-0.32004	-0.34393	0.99302	0.02974	68.08353	-8.16654
"add"	5	-0.484303631540388	0.0175012118415907	-0.746170755803288	0.1	-0.75329	-0.74669	-0.73082	-0.75156	-0.7485	-2.08534	0.89652	-40.91057	-26.67817	-0.564070695326781	-0.57853	-0.58505	-0.52842	-0.59076	-0.5376	-0.27241	0.57574	-26.73863	-0.44033	-0.482730751409594	-0.48491	-0.48685	-0.47132	-0.48545	-0.48512	0.99909	0.01538	89.19272	-5.93523
"add"	5	-0.0833386708633043	0.0674503502086736	-0.0572837003893154	1.30997331918718	-0.04892	-0.05298	-0.06042	-0.07746	-0.04664	0.81332	0.04395	55.58744	-10.09474	-0.0992456436948532	-0.08413	-0.08913	-0.10492	-0.13292	-0.08513	0.72779	0.05307	49.55242	-4.85954	-0.0832818273327032	-0.07097	-0.07612	-0.08801	-0.11234	-0.06898	0.80201	0.04526	54.64681	-7.972
"add"	5	-0.055583842843771	0.161165791621897	-0.0191138527779504	3.62051709906043	-0.02089	-0.0471	0.01846	-0.01764	-0.0284	0.21187	0.21563	4.68815	-27.28727	-0.0958299406026828	-0.11637	-0.19924	0.07065	-0.11035	-0.12385	0.15514	0.22326	3.57599	-25.4252	-0.0722958108532786	-0.08079	-0.17412	0.06857	-0.06972	-0.10542	0.2109	0.21576	4.66846	-26.53329
"add"	5	-0.445570422487799	0.226942279201467	-0.621197235921346	0.1	-0.66891	-0.78644	-0.50354	-0.61929	-0.5278	-3.63328	0.83275	-38.5493	-30.35513	-0.308770249420644	-0.32555	-0.40271	-0.24865	-0.29446	-0.27249	-1.11368	0.56246	-25.99197	-0.78918	-0.348816692772594	-0.35809	-0.4135	-0.29064	-0.33261	-0.34923	0.54109	0.26208	-1.55474	-14.67055
"add"	5	-0.217024993011728	0.0983600242179818	-0.518104282456512	0.1	-0.49849	-0.4378	-0.57886	-0.37592	-0.69946	-1.68276	0.37469	-12.99279	-26.58028	-0.390031786094756	-0.31358	-0.32471	-0.44642	-0.33833	-0.52711	0.42746	0.17309	11.7194	-9.84202	-0.198675328603025	-0.17208	-0.16227	-0.22571	-0.1528	-0.28051	0.74872	0.11467	24.89562	-7.75287
"add"	5	-0.302459113008808	0.224063133471645	-0.0933838566841159	2.82718189358069	-0.09686	-0.08665	-0.01988	-0.13741	-0.12612	0.76663	0.20042	7.02898	-15.75759	-0.364685306225613	-0.51068	-0.45985	-0.08771	-0.44425	-0.32093	0.47897	0.29947	-5.8219	-4.37862	-0.306898337085259	-0.31485	-0.28616	-0.08289	-0.4439	-0.40669	0.74804	0.20825	5.80255	-9.77831
"add"	5	-0.398420076828916	0.112553621467669	-0.0845340427029233	4.21579996578253	-0.08556	-0.07036	-0.08775	-0.08651	-0.09249	0.95824	0.09468	31.02521	-2.69065	-0.328616935965483	-0.26527	-0.37213	-0.46775	-0.22416	-0.31377	-0.24508	0.51697	-23.29367	-8.36258	-0.418645189660364	-0.42709	-0.35221	-0.43083	-0.42677	-0.45632	0.92475	0.12709	21.60456	-5.49076
"add"	5	-0.206721603497863	0.0294458516291343	-0.0467837507483691	4.13410554471752	-0.04855	-0.04697	-0.04527	-0.0443	-0.04883	0.98383	0.02907	68.81362	-4.36724	-0.362291142465573	-0.37436	-0.36816	-0.35599	-0.34739	-0.36555	0.51242	0.15961	14.31559	-40.82702	-0.211127942435167	-0.21891	-0.21253	-0.20466	-0.20013	-0.21941	0.97346	0.03724	60.88544	-6.01021
"add"	5	-0.483222850400489	0.100784378009848	-0.785236466202776	0.1	-0.87814	-0.76269	-0.71093	-0.70166	-0.87276	-1.59178	0.89581	-40.8853	-28.61706	-0.390966438615269	-0.38798	-0.35787	-0.48919	-0.25758	-0.46222	-0.70784	0.72718	-34.21147	-0.90008	-0.5127443705103	-0.55931	-0.48469	-0.46313	-0.49822	-0.55837	0.97725	0.08392	34.88594	-4.22123
"add"	5	-0.271827545622364	0.0292757463175803	-0.615646237394243	0.1	-0.60946	-0.64073	-0.64555	-0.63751	-0.54497	-1.25202	0.42733	-17.19974	-34.17406	-0.376228276526721	-0.37899	-0.37968	-0.38733	-0.38364	-0.3515	0.75418	0.14119	18.23975	-3.46195	-0.268844993069558	-0.2658	-0.27136	-0.28148	-0.27503	-0.25056	0.99216	0.02521	73.36601	-9.3914
"add"	5	-0.366231637459714	0.0433250624337234	-0.688928402904758	0.1	-0.70115	-0.67375	-0.64373	-0.71083	-0.71518	-1.58798	0.63318	-29.78207	-31.56562	-0.242671839226875	-0.25044	-0.23466	-0.22245	-0.25265	-0.25315	-0.82058	0.53107	-24.15452	-17.33091	-0.369428136331602	-0.37767	-0.36535	-0.34284	-0.37821	-0.38306	0.99349	0.03177	65.97404	-1.56228
"add"	5	-0.0920962697942741	0.0676694145076908	-0.395954335424456	0.1	-0.36536	-0.30179	-0.37101	-0.37644	-0.56517	-0.04735	0.11431	24.99683	-33.1369	-0.114303861048552	-0.09403	-0.09815	-0.11163	-0.12286	-0.14485	0.75531	0.05525	48.26155	-6.31579	-0.0917631252743917	-0.07695	-0.07565	-0.0886	-0.09691	-0.12071	0.76615	0.05401	48.98603	-12.31641
"add"	5	-0.386113223130815	0.112802162475418	-0.667657001147992	0.1	-0.79789	-0.57225	-0.5913	-0.6154	-0.76145	-1.93012	0.67332	-31.74875	-26.63896	-0.292154188938019	-0.41288	-0.24993	-0.19017	-0.19738	-0.41041	-0.48517	0.47936	-20.8765	-8.076	-0.364779779402134	-0.42014	-0.33457	-0.33293	-0.33223	-0.40404	0.9334	0.10151	28.79612	-3.15541
"add"	5	-0.283678489900194	0.172115180990659	-0.643191112390205	0.1	-0.30168	-0.74099	-0.74189	-0.57454	-0.85685	-1.00593	0.49264	-21.75098	-30.28317	-0.440062333917727	-0.36073	-0.44468	-0.42331	-0.51079	-0.4608	0.4958	0.24699	0.34344	-5.61747	-0.28141763002926	-0.18372	-0.31543	-0.31009	-0.2457	-0.35214	0.71476	0.18577	9.45758	-10.70249
"add"	5	-0.491854657186195	0.238109758414794	-0.823535490162216	0.112641245301057	-0.79296	-0.95583	-0.93265	-0.42808	-1.00817	-1.10679	0.85446	-39.37305	-24.65638	-0.27228693215036	-0.4015	-0.3642	-0.12014	-0.26795	-0.20765	-1.33326	0.89922	-41.00669	-2.79385	-0.509482867093992	-0.43909	-0.6054	-0.52491	-0.44748	-0.53053	0.89298	0.19258	8.30517	-13.01069
"add"	5	-0.309465293888934	0.0858659312361851	-0.645555578516952	0.1	-0.61881	-0.65566	-0.64709	-0.5756	-0.73063	-1.26532	0.50876	-22.78141	-29.46669	-0.472047505370075	-0.46118	-0.4556	-0.46822	-0.44412	-0.53112	0.58722	0.21718	4.45962	-5.84728	-0.309589388079296	-0.30688	-0.29938	-0.29417	-0.29241	-0.35512	0.93279	0.08763	33.50174	-1.44106
"add"	5	-0.113327476300765	0.0821946171345189	-0.420547248945394	0.1	-0.53127	-0.27034	-0.47082	-0.3431	-0.4872	-0.40784	0.15659	14.92559	-27.54764	-0.148331331879109	-0.16851	-0.13362	-0.16759	-0.12266	-0.14927	0.67152	0.07564	38.21089	-3.21877	-0.110375382512143	-0.13053	-0.09242	-0.12527	-0.08825	-0.1154	0.72313	0.06944	40.94579	-9.08
"add"	5	-0.452852787077427	0.0360739209572785	-0.74341448200819	0.1	-0.75934	-0.7369	-0.73466	-0.77327	-0.71291	-1.83321	0.82355	-38.19381	-29.72416	-0.424007764520522	-0.42227	-0.41999	-0.40323	-0.46065	-0.41389	-0.39814	0.57853	-26.89351	-2.80945	-0.458937771133987	-0.46385	-0.46362	-0.45538	-0.46915	-0.44269	0.99589	0.03135	66.39756	-5.19185
"add"	5	-0.310439413844142	0.222234117274638	-0.0364961636096317	8.1566728320846	-0.02521	-0.03935	-0.03325	-0.0419	-0.04277	0.70736	0.21755	4.4037	-7.10828	-0.307753136952426	-0.1643	-0.27608	-0.29485	-0.3993	-0.40423	0.13499	0.37404	-12.93722	-3.63805	-0.320745301853729	-0.22324	-0.34933	-0.29476	-0.36604	-0.37036	0.70057	0.22007	4.03654	-5.74645
"add"	5	-0.267413572862279	0.142723268712871	-0.60178094965576	0.1	-0.63989	-0.69064	-0.5195	-0.57253	-0.58634	-1.44381	0.4563	-19.29872	-34.44442	-0.52117878632707	-0.56465	-0.56071	-0.55319	-0.37447	-0.55287	0.47343	0.21181	5.26003	-6.49434	-0.262534210916508	-0.27902	-0.28802	-0.25527	-0.2414	-0.24896	0.85642	0.1106	26.05254	-6.81664
"add"	5	-0.348345331777818	0.171359105152078	-0.666634694842633	0.1	-0.54698	-0.62989	-0.68835	-0.53401	-0.93394	-1.54235	0.60174	-28.1524	-38.17315	-0.322903051855007	-0.12277	-0.12343	-0.50386	-0.44153	-0.42293	0.03719	0.37031	-12.61666	-4.94554	-0.317995042084866	-0.27262	-0.29238	-0.31978	-0.29113	-0.41406	0.76055	0.18467	9.64748	-15.48489
"add"	5	-0.123884254205041	0.126838716329075	-0.0936624662179888	1.1887836707239	-0.09617	-0.09458	-0.11896	-0.10035	-0.05827	0.5969	0.1187	23.79203	-17.4393	-0.181523664659268	-0.18196	-0.16749	-0.21221	-0.19251	-0.15344	0.38522	0.14659	17.03859	-9.13975	-0.131016612869057	-0.13437	-0.12797	-0.16138	-0.1396	-0.09177	0.57697	0.1216	23.01965	-13.8303
"add"	5	-0.277750031708274	0.168263435247354	-0.0669267575249289	3.89935462736676	-0.05585	-0.05542	-0.072	-0.0657	-0.08567	0.79936	0.16031	14.17523	-7.87655	-0.37278462795329	-0.2812	-0.24899	-0.43696	-0.4008	-0.49598	0.5463	0.24106	1.12061	-5.5796	-0.296052560454859	-0.2471	-0.25207	-0.31608	-0.29277	-0.37225	0.78181	0.16717	12.83379	-5.85224
"add"	5	-0.376939262379892	0.0647906751837581	-0.693506354951626	0.1	-0.7217	-0.63073	-0.7045	-0.75213	-0.65847	-1.6822	0.6601	-31.11448	-28.31622	-0.230148453405038	-0.23224	-0.21587	-0.22937	-0.25049	-0.22278	-1.06622	0.57937	-26.93981	-15.62473	-0.378848803786652	-0.389	-0.35455	-0.39403	-0.39921	-0.35746	0.98568	0.04823	52.60772	-5.02049
"add"	5	-0.301340072148014	0.236882334284019	-0.621563056156098	0.176802437480376	-0.72512	-0.43973	-0.69317	-0.60746	-0.64235	0.08079	0.40435	-15.43094	-24.87729	-0.256450716045624	-0.09436	-0.3864	-0.24504	-0.2696	-0.28685	-0.03366	0.42879	-17.30858	-5.29512	-0.321901769503121	-0.37492	-0.31543	-0.3334	-0.27845	-0.30731	0.71224	0.22624	3.15096	-18.82186
"add"	5	-0.398335538629908	0.0666644966113381	-0.72460249207447	0.1	-0.78878	-0.64256	-0.7783	-0.66423	-0.74914	-1.32378	0.67395	-31.77875	-31.95243	-0.275637434360658	-0.31485	-0.22244	-0.28154	-0.26034	-0.29902	-0.64853	0.56765	-26.28577	-11.78599	-0.406987088255134	-0.42506	-0.37731	-0.41894	-0.39087	-0.42275	0.96996	0.07663	37.79367	-4.67935
"add"	5	-0.347617819881998	0.0820848617586307	-0.687753806347711	0.1	-0.67936	-0.7226	-0.65568	-0.62025	-0.76089	-1.24579	0.57937	-26.93987	-27.92696	-0.464831480857211	-0.33653	-0.48916	-0.41149	-0.61265	-0.47433	0.42275	0.29373	-5.20337	-5.63861	-0.355441066629842	-0.35656	-0.3707	-0.36545	-0.29784	-0.38665	0.96294	0.07442	38.73017	-6.74087
"add"	5	-0.206563763250597	0.133518139016815	-0.539006563112365	0.1	-0.44651	-0.56167	-0.61149	-0.58261	-0.49276	-1.22094	0.354	-11.17567	-37.3129	-0.329570825647558	-0.34734	-0.30572	-0.32444	-0.326	-0.34436	0.60577	0.14915	16.48431	-7.39076	-0.194779822224358	-0.16635	-0.20207	-0.20447	-0.20792	-0.19309	0.6701	0.13644	19.33475	-16.54693
"add"	5	-0.409223264770117	0.19411292130826	-0.710447449308411	0.1	-0.58462	-0.7052	-0.94248	-0.7797	-0.54023	-1.39456	0.72703	-34.20481	-32.22363	-0.254294320282902	-0.23238	-0.1924	-0.33598	-0.22973	-0.28099	-0.84652	0.63844	-30.04652	-7.07759	-0.403067470382698	-0.329	-0.44182	-0.50686	-0.46038	-0.27727	0.87589	0.16552	13.15128	-4.13528
"add"	5	-0.304290035821032	0.0214436029200442	-0.653427949574142	0.1	-0.6446	-0.64048	-0.655	-0.66391	-0.66315	-1.21231	0.48959	-21.5521	-33.66059	-0.53637180018206	-0.52177	-0.54072	-0.52778	-0.54596	-0.54563	0.59832	0.20862	5.74612	-11.37289	-0.308744100733157	-0.30433	-0.30761	-0.30737	-0.31496	-0.30944	0.99527	0.02264	76.81592	-4.13265
"add"	5	-0.164811207959428	0.240679178328719	-0.0393057821858185	4.40487995120114	-0.06358	-0.03395	-0.02016	-0.03199	-0.04684	0.36891	0.27594	-3.20339	-23.755	-0.247026091168907	-0.48701	-0.16857	-0.31381	-0.00408	-0.26166	0.26454	0.29788	-5.6521	-11.96012	-0.184873584488283	-0.29361	-0.1551	-0.10577	-0.15062	-0.21927	0.36612	0.27655	-3.27396	-22.56738
"add"	5	-0.167321247339714	0.0892492616549134	-0.0543591238357395	2.62303020543998	-0.07095	-0.03085	-0.05823	-0.06628	-0.04548	0.81491	0.08458	34.63497	-7.73741	-0.24477426780894	-0.31056	-0.16278	-0.2362	-0.28929	-0.22504	0.45527	0.1451	17.36389	-4.54959	-0.157601274270755	-0.2049	-0.09105	-0.16766	-0.19138	-0.13302	0.80455	0.08692	33.76386	-5.80706
"add"	5	-0.445467839832418	0.157040580292232	-0.0483118967605899	8.45328696180921	-0.05126	-0.05794	-0.04424	-0.04323	-0.04488	0.89825	0.16396	13.45377	-3.88208	-0.199352920952405	-0.1253	-0.12372	-0.24208	-0.18976	-0.3159	-1.47099	0.808	-37.58383	-11.40078	-0.44802857710372	-0.47644	-0.53527	-0.413	-0.402	-0.41342	0.8875	0.17241	11.84692	-2.34932
"add"	5	-0.279867234651465	0.218323816545308	-0.0662697635678566	3.89194509802116	-0.09403	-0.05062	-0.0467	-0.06206	-0.07794	0.74396	0.19129	8.52091	-10.96475	-0.362129618043353	-0.44084	-0.39732	-0.05375	-0.52219	-0.39655	0.48424	0.27149	-2.68393	-4.20333	-0.290521046300597	-0.40985	-0.21793	-0.2044	-0.27606	-0.34436	0.73081	0.19614	7.71952	-9.2497
"add"	5	-0.313255115877837	0.107810187095311	-0.5955095686053	0.1	-0.5711	-0.51767	-0.68419	-0.49971	-0.70488	-2.40569	0.56446	-26.10568	-28.31953	-0.393203598053023	-0.31965	-0.38206	-0.53709	-0.39817	-0.32905	0.48638	0.21921	4.1617	-12.51302	-0.283699331819909	-0.27155	-0.25232	-0.31478	-0.24409	-0.33575	0.81346	0.1321	20.36753	-8.15195
"add"	5	-0.0605629240395501	0.0129699953831732	-0.014560567306191	4.06527668973151	-0.0124	-0.01549	-0.0154	-0.0155	-0.014	0.97509	0.01039	101.73682	-2.66649	-0.0691084929604231	-0.05963	-0.07316	-0.07298	-0.07317	-0.0666	0.94042	0.01607	87.78384	-5.0433	-0.0608395777594315	-0.05194	-0.06467	-0.06434	-0.06471	-0.05853	0.97403	0.01061	101.07192	-1.89447
"add"	5	-0.458182938524988	0.0644558563944884	-0.765652822638543	0.1	-0.80716	-0.76693	-0.78416	-0.78492	-0.6851	-1.45636	0.79338	-36.99955	-32.40277	-0.326509080327749	-0.29268	-0.36819	-0.35023	-0.3854	-0.23603	-0.72834	0.6655	-31.37526	-4.54779	-0.46638434323662	-0.50632	-0.45047	-0.46072	-0.47367	-0.44074	0.97906	0.07325	39.23993	-5.79025
"add"	5	-0.300891455821693	0.133925182686653	-0.0696026452698515	4.23322748220181	-0.08571	-0.06531	-0.06439	-0.06017	-0.07244	0.90841	0.11578	24.58823	-7.96562	-0.40489601220536	-0.46656	-0.38043	-0.50568	-0.40711	-0.26469	0.49668	0.27141	-2.67372	-7.25798	-0.333679520219146	-0.40764	-0.31573	-0.31065	-0.28502	-0.34935	0.89104	0.12628	21.81022	-5.43376
"add"	5	-0.164993658836465	0.122644317452796	-0.122060246737559	1.27278293003254	-0.07406	-0.14856	-0.13647	-0.09518	-0.15604	0.71217	0.14092	18.30041	-11.5092	-0.245398424958046	-0.13722	-0.30961	-0.2766	-0.17695	-0.32661	0.59826	0.16648	12.96564	-3.01452	-0.193039214069688	-0.11991	-0.23507	-0.21158	-0.1543	-0.24434	0.67549	0.14963	16.3815	-8.03256
"add"	5	-0.150870674394537	0.029926621413324	-0.472180245718459	0.1	-0.47399	-0.51892	-0.45272	-0.4202	-0.49508	-0.77375	0.20995	5.54277	-28.74556	-0.23067543555656	-0.24118	-0.24882	-0.21597	-0.21674	-0.23067	0.66351	0.09144	32.13952	-23.40477	-0.148620836375159	-0.15247	-0.16292	-0.13887	-0.13646	-0.15238	0.95087	0.03494	62.92365	-3.69137
"add"	5	-0.150804939842783	0.103592605388258	-0.106136108944517	1.21642276048795	-0.11482	-0.08833	-0.10822	-0.08273	-0.13659	0.76282	0.09452	31.08168	-10.69594	-0.233173360540724	-0.23302	-0.19373	-0.23177	-0.2214	-0.28594	0.38201	0.15257	15.75898	-3.82708	-0.156468437293954	-0.16558	-0.1305	-0.15841	-0.13018	-0.19766	0.72684	0.10143	28.82158	-6.88556
"add"	5	-0.231587447447237	0.203211358340923	-0.56672647489928	0.1	-0.55421	-0.66911	-0.52761	-0.39726	-0.68545	-1.26118	0.49958	-22.19865	-32.16266	-0.361796713553651	-0.34051	-0.46676	-0.51144	-0.18581	-0.30445	0.38082	0.26143	-1.47469	-8.99404	-0.245506107745001	-0.22484	-0.30388	-0.2357	-0.17281	-0.29029	0.52221	0.22965	2.67271	-11.62621
"add"	5	-0.162952909641899	0.0673458275268786	-0.55641166858575	0.1	-0.73374	-0.53615	-0.44556	-0.48138	-0.58522	-0.22162	0.2226	3.67058	-51.92146	-0.288301165265026	-0.34781	-0.29027	-0.26917	-0.26077	-0.27349	0.58569	0.12963	20.97168	-8.80002	-0.17780298711223	-0.22374	-0.17497	-0.1562	-0.15889	-0.17521	0.92593	0.05481	48.51709	-10.71667
"add"	5	-0.304142389853951	0.169839202077128	-0.70099988029776	0.1	-0.46238	-0.75236	-0.96348	-0.46304	-0.86374	-0.68067	0.49311	-21.78101	-28.02817	-0.239454695620627	-0.17153	-0.26327	-0.29288	-0.24406	-0.22553	-0.14392	0.40681	-15.62529	-7.43301	-0.31542515643979	-0.29111	-0.30812	-0.40192	-0.18779	-0.38819	0.82874	0.15741	14.75937	-8.21973
"add"	5	-0.17321729355026	0.152330315671861	-0.455815385314885	0.1	-0.41993	-0.14447	-0.9612	-0.54009	-0.21338	-1.18261	0.31191	-7.12485	-26.23931	-0.267377210045796	-0.24075	-0.22273	-0.43077	-0.27566	-0.16696	0.28812	0.17813	10.80096	-9.61587	-0.145959417799711	-0.14474	-0.07029	-0.28269	-0.15982	-0.07226	0.43867	0.15818	14.60272	-12.98157
"add"	5	-0.256269981898367	0.225721918977797	-0.624144279602753	0.1	-0.47501	-0.71084	-0.55761	-0.6718	-0.70546	-0.59257	0.46749	-20.07402	-23.75475	-0.337052211539297	-0.264	-0.33297	-0.40553	-0.24286	-0.4399	0.40231	0.28639	-4.39349	-8.69723	-0.268957989829783	-0.22463	-0.32792	-0.18341	-0.30798	-0.30085	0.61392	0.23018	2.5989	-13.05189
"add"	5	-0.269337037019432	0.0342033808701672	-0.609947734015775	0.1	-0.62746	-0.59783	-0.56323	-0.57705	-0.68417	-1.30245	0.43001	-17.39987	-31.97573	-0.35767878375654	-0.35439	-0.36213	-0.34748	-0.33369	-0.39071	0.73221	0.14665	17.02427	-4.85662	-0.267391843877909	-0.2733	-0.26277	-0.25466	-0.2577	-0.28853	0.98598	0.03356	64.21785	-7.08277
