"sim.model"	"fit.model"	"n.muts"	"coes"	"sigma"	"rep"	"s.hats.1"	"s.hats.2"	"s.hats.3"	"s.hats.4"	"s.hats.5"	"R2"	"sig.hat"	"logLike"	"P"
"mult"	"mult"	"5"	"0.5"	"0.08"	"85"	"0.52048"	"0.52129"	"0.48406"	"0.47769"	"0.50473"	"0.99674"	"0.08146"	"35.84045"	"-4.00049"
"mult"	"mult"	"5"	"0.5"	"0.08"	"86"	"0.49317"	"0.50482"	"0.49613"	"0.49681"	"0.49637"	"0.99746"	"0.07112"	"40.18133"	"-2.50002"
"mult"	"mult"	"5"	"0.5"	"0.08"	"87"	"0.49977"	"0.49482"	"0.52159"	"0.47216"	"0.50292"	"0.99618"	"0.08803"	"33.35662"	"-6.81281"
"mult"	"mult"	"5"	"0.5"	"0.08"	"88"	"0.52104"	"0.49828"	"0.49831"	"0.5076"	"0.46636"	"0.99664"	"0.08252"	"35.42316"	"-4.55391"
"mult"	"mult"	"5"	"0.5"	"0.08"	"89"	"0.48824"	"0.51392"	"0.46369"	"0.53659"	"0.48352"	"0.99534"	"0.09604"	"30.56994"	"-4.68684"
"mult"	"mult"	"5"	"0.5"	"0.08"	"90"	"0.50941"	"0.52779"	"0.48632"	"0.47462"	"0.49061"	"0.99785"	"0.06543"	"42.84849"	"-5.47408"
"mult"	"mult"	"5"	"0.5"	"0.08"	"91"	"0.51289"	"0.49379"	"0.53318"	"0.50477"	"0.50921"	"0.99628"	"0.08849"	"33.18932"	"-3.10889"
"mult"	"mult"	"5"	"0.5"	"0.08"	"92"	"0.49299"	"0.50182"	"0.46317"	"0.52053"	"0.52472"	"0.99526"	"0.09745"	"30.10361"	"-6.28648"
"mult"	"mult"	"5"	"0.5"	"0.08"	"93"	"0.53218"	"0.49486"	"0.4859"	"0.48469"	"0.49644"	"0.9965"	"0.08423"	"34.76679"	"-3.87687"
"mult"	"mult"	"5"	"0.5"	"0.08"	"94"	"0.52239"	"0.49043"	"0.51719"	"0.49947"	"0.48465"	"0.99704"	"0.0776"	"37.39056"	"-3.35055"
"mult"	"mult"	"5"	"0.5"	"0.08"	"95"	"0.52598"	"0.51716"	"0.47326"	"0.4697"	"0.52379"	"0.99723"	"0.07489"	"38.53094"	"-6.39409"
"mult"	"mult"	"5"	"0.5"	"0.08"	"96"	"0.5083"	"0.48948"	"0.48428"	"0.48054"	"0.50295"	"0.99531"	"0.09594"	"30.6032"	"-1.59735"
"mult"	"mult"	"5"	"0.5"	"0.08"	"97"	"0.5116"	"0.49859"	"0.49148"	"0.45676"	"0.4984"	"0.99542"	"0.09331"	"31.49306"	"-6.54246"
"mult"	"mult"	"5"	"0.5"	"0.08"	"98"	"0.52379"	"0.50874"	"0.50142"	"0.49893"	"0.47886"	"0.99766"	"0.06862"	"41.32659"	"-4.05349"
"mult"	"mult"	"5"	"0.5"	"0.08"	"99"	"0.48874"	"0.5099"	"0.53218"	"0.48699"	"0.51126"	"0.99713"	"0.07668"	"37.77173"	"-2.63868"
"mult"	"mult"	"5"	"0.5"	"0.08"	"100"	"0.52894"	"0.48646"	"0.53022"	"0.50384"	"0.51633"	"0.99221"	"0.12822"	"21.32331"	"-1.79156"
